"binary", "filename", "configuration", "rate", "time"
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""object""", 3735.4295630183606, 0.548263584
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""array""", 2361.1333053414523, 0.867380082
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""array""", 122.19781167788912, 16.75971093
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""arraybuffer""", 3506.50333606981, 0.584057622
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""arraybuffer""", 3265.123635771798, 0.627235054
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""arraybuffer-middle""", 3574.510982506094, 0.572945505
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""arraybuffer-middle""", 3629.2962456636883, 0.564296729
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""buffer""", 1954.4342082596327, 1.047873595
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""buffer""", 524.7380599587578, 3.902899668
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""uint8array""", 1769.1808458232824, 1.157597882
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""uint8array""", 507.28311407508147, 4.037193321
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""string""", 1281.585288160832, 1.5980208409999999
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""string""", 310.2537029727784, 6.601049336
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""string-utf8""", 1127.70237913601, 1.8160820069999999
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""string-utf8""", 249.5491266584717, 8.206800911
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""string-base64""", 724.5119372297235, 2.8267305130000002
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""string-base64""", 178.01102127684774, 11.504905625
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""object""", 4421.854229477338, 0.463154119
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""object""", 4771.652688725988, 0.429201397
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""array""", 4410.837614100055, 0.464310904
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""array""", 191.09869187005305, 10.716975506
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""arraybuffer""", 5249.030943796062, 0.390167256
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""arraybuffer""", 6134.054262820425, 0.333873799
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""arraybuffer-middle""", 5204.2060047338455, 0.39352785
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""arraybuffer-middle""", 5802.451158795254, 0.352954285
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""buffer""", 3103.493104386101, 0.659901579
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""buffer""", 920.6702004338587, 2.22446648
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""uint8array""", 2097.281458305338, 0.97650222
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""uint8array""", 942.2530054725046, 2.173513895
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""string""", 1317.3126257174458, 1.554680309
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""string""", 465.64506063876786, 4.398199773
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""string-utf8""", 2272.973856288, 0.901022242
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""string-utf8""", 449.316311097509, 4.558036175
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""string-base64""", 1798.05831948955, 1.139006437
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""string-base64""", 231.70771150720356, 8.838721796
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""object""", 5392.198518211736, 0.379807975
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""object""", 5640.8333758415665, 0.36306692
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""array""", 4821.570939947456, 0.424757828
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""array""", 192.6086640175175, 10.632958857
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""arraybuffer""", 5189.751150697447, 0.394623931
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""arraybuffer""", 5004.5780281660045, 0.409225311
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""arraybuffer-middle""", 4842.443991318633, 0.422926936
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""arraybuffer-middle""", 5806.700832390848, 0.352695973
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""buffer""", 3155.5361681823865, 0.649018072
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""buffer""", 885.1755536216178, 2.313665342
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""uint8array""", 1947.0816816509434, 1.051830552
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""uint8array""", 764.3305109366818, 2.679469118
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""string""", 1852.8805346273266, 1.105306015
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""string""", 444.4516838563444, 4.607924943
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""string-utf8""", 1869.1189178312554, 1.095703425
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""string-utf8""", 427.12994933984567, 4.794793723
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""string-base64""", 1689.9182599822648, 1.211892935
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""string-base64""", 231.71429301370617, 8.838470745
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""object""", 4557.821774422464, 0.449337447
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""object""", 5002.606753832758, 0.409386566
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""array""", 4834.276002597508, 0.423641513
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""array""", 191.70691129698167, 10.682974266
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""arraybuffer""", 6255.49748039527, 0.327392027
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""arraybuffer""", 6082.173441871302, 0.336721736
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""arraybuffer-middle""", 5943.593239632838, 0.344572705
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""arraybuffer-middle""", 5488.104894406101, 0.37317071
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""buffer""", 3130.079807742673, 0.654296416
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""buffer""", 887.1531940722904, 2.308507723
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""uint8array""", 2050.9538123939633, 0.998559786
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""uint8array""", 940.652644214703, 2.177211761
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""string""", 1309.0768961107456, 1.564461191
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""string""", 453.42347889796946, 4.516748901
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""string-utf8""", 2016.2549231434487, 1.015744575
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""string-utf8""", 440.90377538331285, 4.645004453
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""string-base64""", 1311.9061428317852, 1.561087286
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""string-base64""", 213.50902430482188, 9.592100412
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""object""", 5582.428260345265, 0.36686544
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""object""", 4796.187117423136, 0.427005859
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""array""", 4106.647955003314, 0.498703571
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""array""", 193.64584676874512, 10.576007873
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""arraybuffer""", 4903.864290076523, 0.417629828
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""arraybuffer""", 5085.936129026068, 0.402679064
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""arraybuffer-middle""", 5693.645407709535, 0.359699253
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""arraybuffer-middle""", 5368.655577836146, 0.381473531
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""buffer""", 3550.188262600547, 0.576870816
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""buffer""", 910.3970670135991, 2.24956788
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""uint8array""", 1776.1634163730405, 1.153047057
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""uint8array""", 885.4133073218964, 2.31304407
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""string""", 1452.1281469424127, 1.410343849
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""string""", 421.3386179378372, 4.860698528
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""string-utf8""", 1132.6102585745018, 1.808212476
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""string-utf8""", 321.7364668087367, 6.365458104
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""string-base64""", 1638.467044760698, 1.249948851
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""string-base64""", 211.7296521678012, 9.672712249
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""object""", 4433.847577600175, 0.461901309
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""object""", 3587.8898870637204, 0.570809045
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""array""", 4980.670681014276, 0.411189603
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""array""", 192.24836647569776, 10.652886355
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""arraybuffer""", 6227.615989081724, 0.328857785
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""arraybuffer""", 6697.557931717717, 0.305783096
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""arraybuffer-middle""", 5471.602656062338, 0.374296185
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""arraybuffer-middle""", 5891.527655285336, 0.34761782
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""buffer""", 3087.889124106062, 0.663236249
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""buffer""", 936.3072327928326, 2.187316223
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""uint8array""", 1695.4442779770566, 1.2079429720000001
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""uint8array""", 942.4312281162366, 2.173102863
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""string""", 1309.2165786330602, 1.564294276
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""string""", 467.42370847855454, 4.381463676
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""string-utf8""", 2185.5442320483658, 0.93706637
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""string-utf8""", 436.9978994289804, 4.686521383
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""string-base64""", 1837.8503180289597, 1.114345374
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""string-base64""", 228.9673123133411, 8.944508189
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""object""", 5532.836675151376, 0.370153706
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""object""", 4904.480629810029, 0.417577345
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""array""", 4653.864488401155, 0.440064382
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""array""", 194.29540223286858, 10.540650867
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""arraybuffer""", 4542.109769934178, 0.450891789
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""arraybuffer""", 5496.037232367508, 0.372632119
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""arraybuffer-middle""", 4710.893392592937, 0.434737072
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""arraybuffer-middle""", 5628.124854530629, 0.363886739
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""buffer""", 3141.9945101930493, 0.65181527
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""buffer""", 824.7536642025314, 2.483165688
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""uint8array""", 2125.3824833595136, 0.963591267
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""uint8array""", 915.8470155246573, 2.236181333
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""string""", 1380.263494484717, 1.483774662
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""string""", 443.0475455313948, 4.622528712
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""string-utf8""", 2125.6351287227444, 0.963476738
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""string-utf8""", 429.3719224063809, 4.769757623
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""string-base64""", 1735.3925913073676, 1.18013642
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""string-base64""", 233.05228519312985, 8.787727605
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""object""", 4475.295781650878, 0.457623384
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""object""", 4961.380606094513, 0.412788327
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""array""", 4873.726517333195, 0.420212335
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""array""", 189.1653332852915, 10.826508031
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""arraybuffer""", 5085.360810570757, 0.40272462
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""arraybuffer""", 5909.196487976402, 0.346578423
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""arraybuffer-middle""", 5224.075667981167, 0.392031075
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""arraybuffer-middle""", 5380.692309403281, 0.380620166
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""buffer""", 3045.8430446412453, 0.672391837
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""buffer""", 829.3281608762255, 2.469468778
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""uint8array""", 2179.853767426418, 0.939512563
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""uint8array""", 912.9171780763617, 2.24335794
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""string""", 1402.1104655728957, 1.460655241
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""string""", 431.7816039910183, 4.743138617
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""string-utf8""", 2257.354025967152, 0.907256893
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""string-utf8""", 417.771851876263, 4.902197194
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""string-base64""", 1697.9117948253338, 1.20618751
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""string-base64""", 182.9783163588623, 11.192583038
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""object""", 5154.407785273896, 0.397329836
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""object""", 4876.701113241806, 0.419956022
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""array""", 3422.210536056495, 0.598443602
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""array""", 193.08933356261824, 10.606489557
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""arraybuffer""", 5708.520586327279, 0.358761954
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""arraybuffer""", 4676.027422087908, 0.437978612
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""arraybuffer-middle""", 5591.270661441177, 0.366285255
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""arraybuffer-middle""", 4906.389161295703, 0.417414912
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""buffer""", 3399.9410336008004, 0.602363388
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""buffer""", 992.6043901596169, 2.063259059
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""uint8array""", 1712.0594914189849, 1.196220114
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""uint8array""", 964.4657635645665, 2.123455365
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""string""", 1324.2595277408084, 1.5465246480000001
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""string""", 456.13719934332056, 4.489877175
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""string-utf8""", 2129.7674658837122, 0.961607327
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""string-utf8""", 419.25683834823406, 4.88483386
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""string-base64""", 1757.3345508755763, 1.165401317
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""string-base64""", 206.70471543007497, 9.907853315
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""object""", 4919.464321547776, 0.416305489
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""object""", 5148.494393706915, 0.397786196
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""array""", 5468.1146120240255, 0.374534944
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""array""", 185.82319900364215, 11.02122884
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""arraybuffer""", 5807.249934146694, 0.352662624
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""arraybuffer""", 5940.398324475846, 0.344758026
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""arraybuffer-middle""", 5899.706918231399, 0.347135888
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""arraybuffer-middle""", 5659.730945510533, 0.361854657
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""buffer""", 3226.7636041913365, 0.634691676
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""buffer""", 1007.5768638767868, 2.032599272
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""uint8array""", 1750.321007206156, 1.170071085
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""uint8array""", 992.6514935694896, 2.063161153
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""string""", 1375.843490730234, 1.488541403
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""string""", 472.43614844599284, 4.334977344
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""string-utf8""", 2275.035436953959, 0.900205758
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""string-utf8""", 450.3608851394156, 4.547464195
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""string-base64""", 1686.3832077996838, 1.214433345
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""string-base64""", 234.91714259429685, 8.717967439
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""object""", 4742.221894712522, 0.431865072
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""object""", 6099.4205368817775, 0.335769601
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""array""", 4835.50865112164, 0.42353352
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""array""", 193.60857471110705, 10.578043886
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""arraybuffer""", 5378.061734418765, 0.380806339
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""arraybuffer""", 4751.709060167424, 0.431002819
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""arraybuffer-middle""", 4215.289124519892, 0.485850422
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""arraybuffer-middle""", 5502.273402081571, 0.372209785
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""buffer""", 3119.079327221656, 0.656604012
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""buffer""", 925.266294271169, 2.213416843
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""uint8array""", 1948.4657523787957, 1.0510833960000001
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""uint8array""", 964.2640512691738, 2.123899566
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""string""", 1314.166429004994, 1.558402311
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""string""", 450.48275072237516, 4.546234005
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""string-utf8""", 2130.519919639285, 0.961267708
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""string-utf8""", 444.98426975283127, 4.602409881
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""string-base64""", 1671.1035881276941, 1.225537432
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""string-base64""", 230.83280130251782, 8.872222615
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""object""", 5414.201653970928, 0.378264448
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""object""", 4689.273016875301, 0.436741472
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""array""", 5513.351124892288, 0.371461921
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""array""", 194.18240888443017, 10.546784396
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""arraybuffer""", 5159.637223185936, 0.396927131
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""arraybuffer""", 6049.448076330305, 0.338543281
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""arraybuffer-middle""", 4859.862518381042, 0.421411098
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""arraybuffer-middle""", 6038.457081515921, 0.339159486
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""buffer""", 3152.4388351249013, 0.649655745
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""buffer""", 877.0111162426538, 2.335204152
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""uint8array""", 2327.3043415864763, 0.879988046
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""uint8array""", 924.1773582468643, 2.216024859
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""string""", 1445.7200125767195, 1.416595179
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""string""", 465.7373522890422, 4.397328215
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""string-utf8""", 2234.071969269284, 0.916711739
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""string-utf8""", 417.41415876551144, 4.906398015
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""string-base64""", 1804.5729987473128, 1.134894516
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""string-base64""", 233.00729769379078, 8.789424281
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""object""", 5740.42238274551, 0.356768172
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""object""", 4933.254642461804, 0.415141757
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""array""", 5118.991520278069, 0.400078803
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""array""", 194.40579328307143, 10.534665482
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""arraybuffer""", 5085.20797323663, 0.402736724
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""arraybuffer""", 5793.292287442592, 0.353512286
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""arraybuffer-middle""", 4536.006662525567, 0.451498455
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""arraybuffer-middle""", 5496.5990290027, 0.372594033
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""buffer""", 3008.765422495593, 0.680677857
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""buffer""", 931.6581495665951, 2.198231187
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""uint8array""", 1970.3322247299477, 1.039418619
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""uint8array""", 953.0548118598484, 2.148879555
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""string""", 1347.4388070008395, 1.5199205999999998
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""string""", 443.23884354320455, 4.620533669
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""string-utf8""", 2330.4720522713596, 0.878791916
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""string-utf8""", 423.30200639847357, 4.838153302
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""string-base64""", 1710.7132648053341, 1.197161466
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""string-base64""", 230.17236551211286, 8.897679769
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""object""", 4302.8399518950055, 0.475964717
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""object""", 4257.002092372651, 0.481089733
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""array""", 5229.516228152793, 0.391623223
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""array""", 195.9388016958516, 10.452243161
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""arraybuffer""", 6094.785811341012, 0.336024934
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""arraybuffer""", 5203.184322382878, 0.393605122
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""arraybuffer-middle""", 5687.692624937548, 0.360075717
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""arraybuffer-middle""", 4929.082797187675, 0.415493122
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""buffer""", 3619.4047265781587, 0.565838903
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""buffer""", 940.733096940672, 2.177025563
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""uint8array""", 1820.5108065134793, 1.124958991
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""uint8array""", 934.9019073711679, 2.190604152
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""string""", 1446.2793037346187, 1.416047367
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""string""", 464.6795632286739, 4.407338222
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""string-utf8""", 2148.0680058192506, 0.95341488
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""string-utf8""", 454.1987036339554, 4.50903973
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""string-base64""", 1773.55807667298, 1.154740872
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""string-base64""", 228.6178659886036, 8.958180023
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""object""", 5784.155292255673, 0.354070715
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""object""", 5209.731702505851, 0.393110455
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""array""", 4245.946113495409, 0.482342438
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""array""", 193.685929672115, 10.57381919
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""arraybuffer""", 4793.68798998563, 0.427228473
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""arraybuffer""", 5700.414509482157, 0.359272119
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""arraybuffer-middle""", 5525.866986742439, 0.370620575
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""arraybuffer-middle""", 5322.096115455058, 0.384810788
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""buffer""", 3388.3060287430994, 0.604431826
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""buffer""", 848.2432180502764, 2.414401856
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""uint8array""", 1919.7798360488148, 1.066788994
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""uint8array""", 985.6927657639947, 2.07772652
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""string""", 1316.297467015491, 1.555879314
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""string""", 454.32783105053454, 4.507758187
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""string-utf8""", 2157.9730607494157, 0.949038724
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""string-utf8""", 343.0851633449319, 5.96936335
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""string-base64""", 1010.2386986719118, 2.027243663
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""string-base64""", 135.184544679463, 15.14966082
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""object""", 3319.6974760338467, 0.616923685
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""object""", 3119.8286231827333, 0.656446314
